internal_key	display_name	description	data_type	current_value	default_value	scope	inheritance	read_api	write_api	validation	permissions	category	group	per_chat	secret	hidden	ui_visibility	widget	storage	runtime_consumer	read_fn	status
flags.memory_commands_user_enabled	Память-команды «запомни/забудь» для участников	Выключено — «запомни/забудь» доступны только админу и модераторам; участникам бот отвечает отказом и команду не исполняет.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_memory	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.mimic_enabled	Мимикрия включена	Бот передразнивает людей из списка «жертв». Выключишь — передразнивания прекратятся, остальные персоны не пострадают.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_permsoc	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.mimic_forwards_enabled	Мимикрировать репосты	Бот передразнивает и обычные, и пересланные сообщения. Выключено — только обычные.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_media	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.olya_always_send	Реакция на ВСЕ видео Оли	Бот реагирует на каждое видео Оли. Выключено — с перерывами.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_media	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.olya_caption_enabled	Капшн ответов Оли	Под ответами Оли появляется подпись. Выключишь — бот ответит без неё.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_media	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.olya_caption_mention_enabled	Триггер @SaveAsBot в капшне	Бот реагирует на @SaveAsBot в подписи Оли. Выключишь — упоминание останется незамеченным.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_media	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.olya_enabled	Оля включена	Бот отвечает на видео Оли. Выключишь — её видео останутся без реакции.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_permsoc	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.olya_repost_enabled	Ответ репостом Оли	Оля отвечает репостом видео. Выключено — обычным сообщением.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_media	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.permsoc_enabled	Функции PERMsoc: мастер-тумблер	Главный выключатель всех персонажей PERMsoc. Выключишь — Славик, Костя, Леха, Оля и передразнивания молчат; каждый чат можно включить отдельно.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_permsoc	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.persona_enabled	Личность бота (Persona)	Имя, биография, характер и динамические черты бота. Выключено — поведение прежнее, персональные настройки не влияют.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_memory	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.relations_tone_enabled	Отношения: тон по стадиям	Глобальный рубильник тона по стадиям участников (блок <user_relations> в контекст прямого чата). Выключено (дефолт) — 0 влияния на поведение; per-chat включается колонкой relations_enabled профиля в «Лор чатов».	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_relations	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.search_enabled	Модуль Поиск включён	Мастер-рубильник интернет-поиска. Выключено — бот не ищет в интернете.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_module_search	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.search_rerank_enabled	Пересортировка результатов поиска	Включает дополнительную сортировку результатов поиска нейросетью. Дороже, но точнее.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_module_search	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
flags.slavik_enabled	Славик включён	Славик шутит, кидает фото и гифку. Выключишь — он замолкает, а Костя, Леха и Оля работают как обычно.	bool	runtime	-	global|chat|direct	global → chat(override)	GET /api/config; GET /api/config/params-meta	POST /api/config (X-Chat-Id); DELETE /api/config/chat/{key} (сброс override)	bool	view: role-matrix; edit: local_admin/global_admin	flags	flags_permsoc	true	false	false	visible	-	chat_profiles.chat_params.overrides	feature_gates/direct_chat_service/workers (hot.get|get_chat_param)	hot.get|get_chat_param	OK
